Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Solrock,86.6,338,rock,psychic,85.2,77.7,103,681864,24,765,Psywave,Rock Slide,Weather Ball (Fire),12,9,3,50000
Dachsbun,86.5,927,fairy,none,81.2,111.7,80,725603,26.5,768,Fire Fang,Psychic Fangs,Play Rough,6,10,3,50000
Slurpuff,86.5,685,fairy,none,83,85.4,99,701732,25.5,766,Fairy Wind,Flamethrower,Energy Ball,7,5,3,50000
Maushold,86.3,925,normal,none,83.2,87.2,97,703739,28.5,766,Mud Shot,Swift,Crunch,4,5,1,10000
Porygon2,86.1,233,normal,none,87.4,84.4,91,671267,20.5,767,Lock On,Tri Attack,Solar Beam,10,16,3,50000
Garganacl,85.9,934,rock,none,75.7,98.2,103,765675,20.5,764,Mud Shot,Rock Blast,Rock Tomb,5,6,5,50000
Grafaiai,85.2,945,poison,normal,96,77.1,82,606931,24.5,767,Mud Slap,Poison Fang,Sludge Bomb,4,5,3,50000
Corsola,84.7,222,water,rock,87,113.7,107,1058433,49,962,Bubble,Power Gem,Rock Blast,5,4,3,50000
Dusclops,84.7,356,ghost,none,79.3,153,83,1007031,42,896,Hex,Fire Punch,Shadow Punch,4,3,3,50000
Dedenne,84.4,702,electric,fairy,89,78,95,659490,30,766,Thunder Shock,Discharge,Play Rough,5,7,3,50000
Whimsicott,84.4,547,grass,fairy,85,96.6,84,689724,28,767,Fairy Wind,Seed Bomb,Moonblast,5,7,1,10000
Bibarel (Shadow),83.9,400,normal,water,89,71.9,108,691103,31.5,785,Rollout,Surf,Hyper Fang,4,4,1,10000
Watchog,83.9,505,normal,none,90.6,82.6,91,681004,31.5,786,Low Kick,Grass Knot,Crunch,7,6,1,10000
Graveler (Alolan),83.7,75,rock,electric,86.9,93.7,83,675830,30,767,Volt Switch,Stone Edge,Rock Blast,4,3,1,10000
Glalie (Shadow),83.3,362,ice,none,82.4,86.4,100,711936,27,767,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Arctibax,83.2,997,dragon,ice,87.9,70.5,108,669271,27,767,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Walrein,83.2,365,ice,water,80.5,82.2,110,727881,20.5,767,Waterfall,Icicle Spear,Earthquake,4,7,3,50000
Polteageist,83,855,ghost,none,102.2,82.7,68,574732,18,766,Hex,Shadow Ball,Dark Pulse,4,4,3,50000
Bouffalant,82.6,626,normal,none,85,82.9,98,690557,20,767,Mud Shot,Stomp,Megahorn,5,7,3,50000
Pumpkaboo (Super),82.6,710,ghost,grass,89.9,91.2,113,926473,50,914,Astonish,Grass Knot,Foul Play,5,4,5,75000
Glalie,82.3,362,ice,none,82.4,86.4,100,711936,27,767,Rollout,Avalanche,Shadow Ball,4,4,3,50000
Mr. Mime,82.3,122,psychic,fairy,94.1,103.2,64,621512,25,768,Psywave,Shadow Ball,Psychic,13,14,5,75000
Watchog (Shadow),82.3,505,normal,none,90.6,82.6,91,681004,31.5,786,Low Kick,Grass Knot,Crunch,7,6,1,10000
Dewgong (Shadow),82.1,87,water,ice,73,98,112,801248,28.5,766,Ice Shard,Aqua Jet,Drill Run,4,4,3,50000
Porygon,82.1,137,normal,none,89.4,86,100,768840,35.5,832,Quick Attack,Discharge,Hyper Beam,5,10,3,50000
Geodude (Alolan),81.8,74,rock,electric,99.3,99.3,91,897305,50,945,Volt Switch,Rock Tomb,Rock Slide,4,3,1,10000
Shiinotic (Shadow),81.8,756,grass,fairy,84.1,96.8,88,716397,31,779,Astonish,Seed Bomb,Moonblast,4,6,3,50000
Dewgong,81.1,87,water,ice,73,98,112,801248,28.5,766,Ice Shard,Icy Wind,Drill Run,5,4,3,50000
Mismagius,80.9,429,ghost,none,94.2,88.5,74,616916,21,764,Psywave,Shadow Ball,Dark Pulse,13,13,3,50000
Munchlax,80.9,446,normal,none,73.8,69.1,156,795534,30,767,Tackle,Body Slam,Bulldoze,12,15,5,10000
Avalugg,80.2,713,ice,none,80,101.1,91,736008,17.5,767,Ice Fang,Avalanche,Body Slam,8,6,3,50000
Armaldo (Shadow),80.1,348,rock,bug,95.8,78.1,82,613522,19.5,767,Fury Cutter,Rock Blast,Liquidation,10,12,3,50000
Castform (Snowy),80.1,351,ice,none,85.9,92.5,111,881978,39.5,873,Powder Snow,Weather Ball (Ice),Blizzard,5,10,5,75000
Sudowoodo,80.1,185,rock,none,83.8,93.1,90,702160,26,767,Counter,Meteor Beam,Trailblaze,10,8,5,75000
Klawf,79.4,950,rock,none,86.6,91.7,85,675004,23,767,Mud Slap,Bulldoze,Rock Tomb,5,5,3,75000
Houndstone,79.2,972,ghost,none,86.1,93.2,85,682084,22,766,Lick,Shadow Ball,Psychic Fangs,17,12,3,50000
Kabuto,78.8,140,rock,water,107.7,103.7,76,848805,49,961,Mud Shot,Aqua Jet,Rock Tomb,5,6,5,75000
Omastar (Shadow),78.8,139,rock,water,90.6,91.9,78,649439,20,768,Mud Shot,Rock Slide,Hydro Pump,5,9,5,75000
Trevenant (Shadow),78.8,709,ghost,grass,91.4,74.9,94,643511,22,767,Shadow Claw,Seed Bomb,Shadow Ball,5,7,5,75000
Blissey,78.5,242,normal,none,58,79.6,220,1015696,20.5,767,Zen Headbutt,Wild Charge,Dazzling Gleam,8,10,5,75000
Comfey,78.5,764,fairy,none,83.1,112.7,75,702403,26.5,768,Vine Whip,Grass Knot,Draining Kiss,7,7,3,50000
Pumpkaboo (Large),78.2,710,ghost,grass,91.2,92.6,107,903628,50,909,Astonish,Grass Knot,Foul Play,5,4,5,75000
Exploud,77.8,295,normal,none,85.7,71.2,112,683406,24,767,Astonish,Crunch,Disarming Voice,5,5,1,10000
Jynx,77.8,124,ice,psychic,101,73.1,78,575882,21.5,767,Confusion,Psyshock,Avalanche,3,4,5,75000
Graveler (Alolan) (Shadow),77.6,75,rock,electric,87.7,92.9,82,668081,29.5,768,Volt Switch,Stone Edge,Rock Blast,4,3,1,10000
Omanyte,77.5,138,rock,water,99.6,105.3,78,818055,43,908,Mud Shot,Rock Tomb,Rock Blast,6,5,5,75000
Porygon2 (Shadow),77.5,233,normal,none,87.4,84.4,91,671267,20.5,767,Lock On,Tri Attack,Solar Beam,10,16,3,50000
Indeedee (Female),77.3,876,psychic,normal,87.1,91.7,84,670914,23.5,768,Extrasensory,Energy Ball,Psychic,5,6,3,50000
Tirtouga,77.3,564,water,rock,90.6,104.9,102,969402,46.5,941,Water Gun,Surf,Ancient Power,15,15,5,75000
Armaldo,76.8,348,rock,bug,95.8,78.1,82,613522,19.5,767,Fury Cutter,Rock Blast,Liquidation,10,12,3,50000
Herdier,76.6,507,normal,none,91.7,86.2,109,861595,41.5,891,Sand Attack,Dig,Thunderbolt,13,14,1,10000
Mr. Mime (Galarian),76.6,122,ice,psychic,93.4,90.9,74,628264,27,768,Confusion,Ice Punch,Psychic,3,4,5,75000
Geodude (Alolan) (Shadow),76.4,74,rock,electric,99.3,99.3,91,897305,50,945,Volt Switch,Rock Tomb,Rock Slide,4,3,1,10000
Hatterene,76.4,858,psychic,fairy,101.7,82.3,69,577524,19.5,767,Psycho Cut,Psyshock,Power Whip,5,6,5,50000
Kabutops,76.1,141,rock,water,96.9,85.7,73,606216,20.5,767,Fury Cutter,Aqua Jet,Stone Edge,10,14,5,75000
Misdreavus,75.9,200,ghost,none,88,86.5,87,662244,29,765,Psywave,Shadow Sneak,Dark Pulse,13,13,3,50000
Bonsly,75.6,438,rock,none,93.9,100,102,957780,50,951,Counter,Rock Tomb,Rock Slide,9,8,5,10000
Misdreavus (Shadow),75.6,200,ghost,none,88,86.5,87,662244,29,765,Psywave,Dark Pulse,Shadow Sneak,13,13,3,50000
Tauros,75.4,128,normal,none,89.5,85.5,85,650441,21.5,767,Tackle,Trailblaze,Iron Head,15,17,3,50000
Trevenant,75.2,709,ghost,grass,91.4,74.9,94,643511,22,767,Shadow Claw,Seed Bomb,Shadow Ball,5,7,5,75000
Carracosta,75,565,water,rock,86.8,90.8,85,669922,21.5,767,Rock Throw,Liquidation,Ancient Power,9,9,5,75000
Tirtouga (Shadow),74.9,564,water,rock,90.6,104.9,102,969402,46.5,941,Water Gun,Surf,Ancient Power,15,15,5,75000
Arboliva,74.3,930,grass,normal,92.5,83.4,82,632589,18.5,767,Magical Leaf,Earth Power,Trailblaze,5,5,3,50000
Zoroark (Hisuian),74.3,571,normal,ghost,116.9,62.6,68,497620,21,767,Shadow Claw,Shadow Ball,Foul Play,7,5,5,75000
Dhelmise,74.2,781,ghost,grass,100,78.2,75,586500,20,767,Shadow Claw,Power Whip,Brutal Swing,7,5,5,50000
Pumpkaboo (Average),73.8,710,ghost,grass,91.9,93.3,101,866001,50,893,Astonish,Grass Knot,Foul Play,5,4,5,75000
Purugly,73.7,432,normal,none,89.8,75.5,95,644091,28.5,764,Shadow Claw,Thunder,Aerial Ace,8,6,3,50000
Rotom (Frost),73.7,479,electric,ice,92.2,103.7,66,631035,21.5,767,Thunder Shock,Thunderbolt,Blizzard,7,9,5,75000
Pumpkaboo (Small),73.5,710,ghost,grass,92.6,93.9,95,826038,50,878,Astonish,Grass Knot,Foul Play,5,4,5,75000
Persian,73.3,53,normal,none,88.9,87.2,102,790712,36.5,841,Feint Attack,Night Slash,Power Gem,6,9,3,50000
Smoochum,73.1,238,ice,psychic,113.5,71.6,96,780154,50,944,Powder Snow,Psyshock,Ice Punch,5,5,5,10000
Avalugg (Hisuian),73,713,ice,rock,83.3,96.7,87,700795,16,766,Powder Snow,Rock Slide,Icy Wind,6,6,3,50000
Frigibax,72.1,996,dragon,ice,100.7,68.2,120,824129,50,912,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Snover,72.1,459,grass,ice,87.8,81.1,114,811746,50,847,Leafage,Energy Ball,Ice Beam,6,7,3,50000
Omanyte (Shadow),71.7,138,rock,water,99.6,105.3,78,818055,43,908,Mud Shot,Rock Tomb,Rock Blast,6,5,5,75000
Stufful,71.1,759,normal,fighting,100.2,74,125,926850,49.5,966,Tackle,Superpower,Stomp,14,14,1,10000
Rapidash (Galarian),70.7,78,psychic,fairy,95.6,79.8,80,610310,22.5,767,Fairy Wind,Body Slam,Megahorn,4,7,3,50000
Omastar,70.5,139,rock,water,90.6,91.9,78,649439,20,768,Mud Shot,Rock Slide,Hydro Pump,5,9,5,75000
Snover (Shadow),70.5,459,grass,ice,87.8,81.1,114,811746,50,847,Leafage,Energy Ball,Ice Beam,6,7,3,50000
Buneary,70,427,normal,none,98,81.1,108,858362,50,920,Quick Attack,Swift,Fire Punch,5,5,3,50000
Rotom,70,479,electric,ghost,94.7,86.2,76,620399,27.5,767,Thunder Shock,Thunderbolt,Ominous Wind,7,5,5,75000
Persian (Shadow),69.8,53,normal,none,88.9,87.2,102,790712,36.5,841,Feint Attack,Night Slash,Power Gem,6,9,3,50000
Spritzee,69.7,682,fairy,none,84.5,86.5,135,986749,50,915,Charm,Thunderbolt,Draining Kiss,7,7,3,50000
Aipom,69.5,190,normal,none,100,85.8,108,926640,50,966,Astonish,Swift,Low Sweep,4,4,3,50000
Raticate,69,20,normal,none,93.2,85.9,90,720529,34.5,820,Quick Attack,Dig,Hyper Fang,7,7,1,10000
Teddiursa,67.9,216,normal,none,105.6,72.6,114,873988,49.5,961,Lick,Cross Chop,Trailblaze,12,15,3,50000
Aipom (Shadow),67.6,190,normal,none,100,85.8,108,926640,50,966,Astonish,Swift,Low Sweep,4,4,3,50000
Nosepass,67.6,299,rock,none,65.5,155.4,79,804117,50,726,Rock Throw,Rock Slide,Rock Blast,9,8,3,50000
Lycanroc (Midday),67.4,745,rock,none,102.1,66.6,84,571188,20.5,767,Sucker Punch,Drill Run,Trailblaze,6,7,5,50000
Stantler,67.4,234,normal,none,94.5,71.1,92,618143,26,767,Tackle,Wild Charge,Megahorn,15,19,3,50000
Frosmoth,67.3,873,ice,bug,101.2,72.3,79,578024,20.5,767,Powder Snow,Icy Wind,Bug Buzz,6,8,5,75000
Raticate (Shadow),67.3,20,normal,none,93.2,85.9,90,720529,34.5,820,Quick Attack,Dig,Hyper Fang,7,7,1,10000
Exploud (Shadow),67.1,295,normal,none,85.7,71.2,112,683406,24,767,Astonish,Crunch,Disarming Voice,5,5,1,10000
Indeedee (Male),67.1,876,psychic,normal,96.6,82,76,602011,22.5,765,Extrasensory,Shadow Ball,Psychic,5,6,3,50000
Komala,67.1,775,normal,none,97.9,78.9,77,594772,21.5,768,Rollout,Payback,Bulldoze,5,4,3,50000
Boldore,66.7,525,rock,none,89,78.4,94,655894,28,766,Mud Slap,Rock Slide,Bulldoze,5,5,3,50000
Flabebe,66.6,669,fairy,none,83.1,91.2,95,719978,50,777,Vine Whip,Dazzling Gleam,Petal Blizzard,7,9,3,50000
Ribombee,66.4,743,bug,fairy,97.5,75.8,81,598631,25.5,766,Fairy Wind,Dazzling Gleam,Bug Buzz,7,7,1,10000
Swirlix,66,684,fairy,none,83.8,90.5,116,879732,50,862,Tackle,Energy Ball,Draining Kiss,15,19,3,50000
Cryogonal,65.3,615,ice,none,82.9,98.7,86,703672,20,767,Ice Shard,Night Slash,Triple Axel,4,5,5,75000
Granbull,65.3,210,fairy,none,96.8,63.2,99,605658,22,767,Charm,Close Combat,Crunch,6,6,3,50000
Haunter,65,93,ghost,poison,115.3,61.2,72,508058,28,766,Shadow Claw,Shadow Punch,Ice Punch,5,5,3,50000
Beartic,64.8,614,ice,none,96.9,67.3,93,606487,18,767,Powder Snow,Ice Punch,Liquidation,5,6,3,50000
Purugly (Shadow),64.7,432,normal,none,89.8,75.5,95,644091,28.5,764,Shadow Claw,Thunder,Aerial Ace,8,6,3,50000
Stoutland,64.5,508,normal,none,88.6,83.1,89,655277,19.5,766,Sand Attack,Wild Charge,Crunch,12,12,1,10000
Porygon (Shadow),64.1,137,normal,none,89.4,86,100,768840,35.5,832,Tackle,Discharge,Signal Beam,14,19,3,50000
Sudowoodo (Shadow),64.1,185,rock,none,83.8,93.1,90,702160,26,767,Counter,Meteor Beam,Trailblaze,10,8,5,75000
Tyrantrum (Shadow),64.1,697,rock,dragon,92.3,82.4,83,631258,17.5,764,Dragon Tail,Crunch,Rock Tomb,4,5,5,75000
Baxcalibur,63.4,998,dragon,ice,97.1,68.5,91,605273,15.5,768,Dragon Breath,Glaive Rush,Avalanche,10,12,5,75000
Tyrantrum,63.4,697,rock,dragon,92.3,82.4,83,631258,17.5,764,Dragon Tail,Rock Tomb,Crunch,5,4,5,75000
Ambipom (Shadow),63.3,424,normal,none,95.8,72,89,613886,23,768,Astonish,Low Sweep,Aerial Ace,4,5,3,50000
Stonjourner,63.1,874,rock,none,89.8,77.2,94,651661,17,767,Rock Throw,Rock Slide,Stone Edge,9,11,5,75000
Banette,62.8,354,ghost,none,103.9,66,82,562307,24,766,Shadow Claw,Shadow Ball,Dazzling Gleam,7,7,3,50000
Drakloak,61.7,886,dragon,ghost,98.3,70.2,107,738371,37.5,852,Dragon Tail,Shadow Ball,Outrage,5,5,5,75000
Dwebble,61.7,557,bug,rock,89.9,96.6,102,885803,50,895,Smack Down,Rock Tomb,X-Scissor,7,5,1,10000
Sinistcha,61.7,1013,grass,ghost,94.5,84.7,77,616320,18.5,766,Magical Leaf,Energy Ball,Shadow Ball,5,5,3,50000
Teddiursa (Shadow),61,216,normal,none,105.6,72.6,114,873988,49.5,961,Lick,Cross Chop,Trailblaze,12,15,3,50000
Darumaka (Galarian),60.5,554,ice,none,106.1,66.2,126,885001,50,970,Ice Fang,Ice Punch,Ice Beam,7,10,3,50000
Sawsbuck,60.5,586,normal,grass,92.6,72.9,93,627800,23,766,Feint Attack,Trailblaze,Wild Charge,8,8,3,50000
Ambipom,60.3,424,normal,none,95.8,72,89,613886,23,768,Astonish,Low Sweep,Aerial Ace,4,5,3,50000
Carracosta (Shadow),60.3,565,water,rock,86.8,90.8,85,669922,21.5,767,Rock Throw,Ancient Power,Liquidation,9,9,5,75000
Gardevoir,60.3,282,psychic,fairy,97.7,82.7,74,597904,18,767,Confusion,Triple Axel,Shadow Ball,4,4,5,75000
Nosepass (Shadow),60.3,299,rock,none,65.5,155.4,79,804117,50,726,Rock Throw,Rock Slide,Rock Blast,9,8,3,50000
Tyrunt,59.8,696,rock,dragon,96.1,81.8,98,770376,38.5,862,Dragon Tail,Rock Tomb,Stomp,5,4,5,75000
Vanilluxe,59.8,584,ice,none,94.1,84,79,624448,19.5,768,Astonish,Avalanche,Flash Cannon,5,7,3,50000
Glimmora,59.5,970,rock,poison,98.5,73.7,82,595275,17,767,Rock Throw,Rock Slide,Sludge Wave,9,13,3,50000
Eevee,59.1,133,normal,none,80.4,87.2,108,757175,50,783,Quick Attack,Body Slam,Dig,5,7,5,75000
Vanillish,59.1,583,ice,none,94.9,92.4,93,815495,40.5,882,Astonish,Icy Wind,Signal Beam,5,6,3,50000
Audino,58.4,531,normal,none,70.1,104.3,143,1045534,38,858,Zen Headbutt,Disarming Voice,Hyper Beam,8,14,3,50000
Gengar,58.4,94,ghost,poison,110.4,68.3,70,527822,19,765,Shadow Claw,Shadow Punch,Sludge Bomb,5,7,3,50000
Roggenrola,58.1,524,rock,none,91.9,84.5,108,838679,50,880,Smack Down,Stone Edge,Rock Blast,7,5,3,50000
Cloyster,57.9,91,water,ice,85.2,121.5,66,683219,22,767,Ice Shard,Icy Wind,Liquidation,5,5,3,50000
Cloyster (Shadow),57.9,91,water,ice,85.2,121.5,66,683219,22,767,Ice Shard,Icy Wind,Liquidation,5,5,3,50000
Deerling,57.2,585,normal,grass,87.8,77.7,114,777715,50,829,Tackle,Energy Ball,Wild Charge,15,15,3,50000
Cinccino,57,573,normal,none,96.5,68.8,91,604167,25,766,Charm,Aqua Tail,Thunderbolt,5,7,3,50000
Gengar (Shadow),57,94,ghost,poison,110.4,68.3,70,527822,19,765,Shadow Claw,Shadow Punch,Sludge Bomb,5,7,3,50000
Heliolisk,56.7,695,electric,normal,98.8,80.2,75,594282,21.5,768,Volt Switch,Parabolic Charge,Grass Knot,4,4,3,50000
Mr. Rime,56.2,866,ice,psychic,91.2,81.9,86,642358,19.5,765,Confusion,Icy Wind,Psychic,4,4,5,75000
Stantler (Shadow),56.2,234,normal,none,95.5,70.5,91,612680,25.5,767,Tackle,Wild Charge,Megahorn,15,19,3,50000
Haunter (Shadow),55.7,93,ghost,poison,115.3,61.2,72,508058,28,766,Shadow Claw,Ice Punch,Shadow Ball,5,7,3,50000
Crabominable,55.5,740,fighting,ice,97.9,63.3,97,601116,19,767,Bubble,Brick Break,Ice Punch,4,4,3,50000
Dwebble (Shadow),54.8,557,bug,rock,89.9,96.6,102,885803,50,895,Smack Down,Rock Tomb,X-Scissor,7,5,1,10000
Cursola,53.6,864,ghost,none,104.2,79.5,68,563305,18,766,Astonish,Night Shade,Power Gem,5,5,3,50000
Boldore (Shadow),53.1,525,rock,none,89.7,78.2,93,652352,27.5,767,Mud Slap,Rock Slide,Stone Edge,5,6,3,50000
Lycanroc (Midnight),52.9,745,rock,none,94.9,71.4,91,616603,20,764,Counter,Trailblaze,Stone Edge,8,10,5,50000
Darmanitan (Galarian),52,555,ice,none,107.1,51.6,99,547110,17.5,766,Ice Fang,Superpower,Avalanche,7,8,3,50000
Loudred,51.5,294,normal,none,100.7,64.9,143,934566,50,970,Bite,Disarming Voice,Stomp,23,20,1,10000
Dragapult,50.6,887,dragon,ghost,102,68.9,82,576280,15.5,767,Dragon Tail,Shadow Ball,Outrage,5,5,5,75000
Tyrunt (Shadow),50,696,rock,dragon,96.1,81.8,98,770376,38.5,862,Dragon Tail,Rock Tomb,Stomp,5,4,5,75000
Bergmite,49.4,712,ice,none,89.2,91.2,108,878584,50,888,Tackle,Icy Wind,Crunch,15,15,3,50000
Granbull (Shadow),49.3,210,fairy,none,96.8,63.2,99,605658,22,767,Charm,Close Combat,Crunch,6,6,3,50000
Glaceon,48.6,471,ice,none,97.1,87.5,71,603234,17.5,766,Ice Shard,Avalanche,Water Pulse,5,5,5,75000
Glimmet,47.9,969,rock,poison,110.3,68.1,85,638472,36.5,841,Rock Throw,Rock Slide,Sludge Wave,9,13,3,50000
Banette (Shadow),46.1,354,ghost,none,104.4,65.5,82,560732,24,767,Shadow Claw,Shadow Ball,Dazzling Gleam,7,7,3,50000
Snubbull,45.8,209,fairy,none,102.7,67.6,114,791447,50,904,Tackle,Brick Break,Crunch,14,15,3,50000
Lycanroc (Dusk),45.5,745,rock,none,103.4,65.8,83,564709,20,767,Sucker Punch,Trailblaze,Stone Edge,7,8,5,50000
Loudred (Shadow),44.9,294,normal,none,100.7,64.9,143,934566,50,970,Bite,Disarming Voice,Stomp,23,20,1,10000
Roggenrola (Shadow),43.5,524,rock,none,91.9,84.5,108,838679,50,880,Smack Down,Stone Edge,Rock Blast,7,5,3,50000
Gardevoir (Shadow),43,282,psychic,fairy,97.7,82.7,74,597904,18,767,Confusion,Triple Axel,Shadow Ball,4,4,5,75000
Gumshoos,41.8,735,normal,none,96,60.8,105,612864,25.5,768,Bite,Rock Tomb,Crunch,25,23,1,10000
Porygon-Z,41.8,474,normal,none,105.6,63,83,552182,17,768,Lock On,Tri Attack,Zap Cannon,10,16,3,50000
Clefairy,39.4,35,fairy,none,82.4,83.1,126,862777,50,844,Zen Headbutt,Disarming Voice,Body Slam,8,6,1,10000
Snubbull (Shadow),39.1,209,fairy,none,102.7,67.6,114,791447,50,904,Tackle,Brick Break,Crunch,14,15,3,50000
Rampardos (Shadow),35.6,409,rock,none,116.1,48.1,90,502597,16.5,765,Smack Down,Rock Slide,Flamethrower,6,7,5,75000
Anorith,34.9,347,rock,bug,113.5,71.9,90,734459,43.5,912,Struggle Bug,Aqua Jet,Cross Poison,5,5,3,50000
Porygon-Z (Shadow),34,474,normal,none,105.6,63,83,552182,17,768,Lock On,Tri Attack,Zap Cannon,10,16,3,50000
Rampardos,31.3,409,rock,none,116.1,48.1,90,502597,16.5,765,Smack Down,Rock Slide,Flamethrower,6,7,5,75000
Anorith (Shadow),30.4,347,rock,bug,113.5,71.9,90,734459,43.5,912,Struggle Bug,Aqua Jet,Cross Poison,5,5,3,50000
Slaking (Shadow),22.3,289,normal,none,99.3,59.5,100,590835,12.5,767,Yawn,Body Slam,Earthquake,3,6,5,75000
Slaking,20.2,289,normal,none,99.3,59.5,100,590835,12.5,767,Yawn,Body Slam,Earthquake,3,6,5,75000
Cranidos (Shadow),12.6,408,rock,none,117.2,45,95,501030,30,767,Zen Headbutt,Rock Tomb,Ancient Power,9,8,5,75000
Cranidos,10.7,408,rock,none,117.2,45,95,501030,30,767,Zen Headbutt,Rock Tomb,Ancient Power,9,8,5,75000
